 Eigenvalue #           0  -56.406730726786755     
           0  -4.6322428805585947E-003
           1  -1.0089670545067656E-002
           2  -1.5386892929879971E-002
           3  -2.0735898908722471E-002
           4  -2.6026656966891923E-002
           5  -3.1315160683654447E-002
           6  -3.6553379199990507E-002
           7  -4.1764536943707291E-002
           8  -4.6919187488586644E-002
           9  -5.2028041606337339E-002
          10  -5.7069731407410063E-002
          11  -6.2048891966805721E-002
          12  -6.6948478889433796E-002
          13  -7.1769815636717346E-002
          14  -7.6498552527795402E-002
          15  -8.1134127707900031E-002
          16  -8.5664095398793091E-002
          17  -9.0086840692050960E-002
          18  -9.4391407326936586E-002
          19  -9.8575653815212050E-002
          20 -0.10262988064122004     
          21 -0.10655176857127927     
          22 -0.11033273167800041     
          23 -0.11397050775972760     
          24 -0.11745752425845557     
          25 -0.12079173169601290     
          26 -0.12396648919262161     
          27 -0.12698005805440188     
          28 -0.12982665347376657     
          29 -0.13250490275032231     
          30 -0.13500980207719432     
          31 -0.13734036844292505     
          32 -0.13949230308806876     
          33 -0.14146501430314312     
          34 -0.14325483260250474     
          35 -0.14486154531882994     
          36 -0.14628203909068926     
          37 -0.14751646139564273     
          38 -0.14856218751508563     
          39 -0.14941970582371045     
          40 -0.15008682148758018     
          41 -0.15056434944343478     
          42 -0.15085047732170781     
          43 -0.15094634133258183     
          44 -0.15085047732170756     
          45 -0.15056434944343511     
          46 -0.15008682148758126     
          47 -0.14941970582371156     
          48 -0.14856218751508582     
          49 -0.14751646139564289     
          50 -0.14628203909069123     
          51 -0.14486154531883358     
          52 -0.14325483260251068     
          53 -0.14146501430315078     
          54 -0.13949230308807675     
          55 -0.13734036844293407     
          56 -0.13500980207720503     
          57 -0.13250490275033572     
          58 -0.12982665347378319     
          59 -0.12698005805442053     
          60 -0.12396648919264201     
          61 -0.12079173169603541     
          62 -0.11745752425847961     
          63 -0.11397050775975270     
          64 -0.11033273167802658     
          65 -0.10655176857130672     
          66 -0.10262988064124827     
          67  -9.8575653815241110E-002
          68  -9.4391407326966659E-002
          69  -9.0086840692082309E-002
          70  -8.5664095398825232E-002
          71  -8.1134127707931603E-002
          72  -7.6498552527825225E-002
          73  -7.1769815636745435E-002
          74  -6.6948478889459762E-002
          75  -6.2048891966828723E-002
          76  -5.7069731407430727E-002
          77  -5.2028041606356476E-002
          78  -4.6919187488604047E-002
          79  -4.1764536943722883E-002
          80  -3.6553379200004385E-002
          81  -3.1315160683666153E-002
          82  -2.6026656966901804E-002
          83  -2.0735898908730226E-002
          84  -1.5386892929885751E-002
          85  -1.0089670545071528E-002
          86  -4.6322428805604700E-003
 ------------------------------------------------------
 Eigenvalue #           1  -56.214121011637964     
           0   9.2587930534988733E-003
           1   2.0131237649078718E-002
           2   3.0606318275754892E-002
           3   4.1066836696225316E-002
           4   5.1253566494269154E-002
           5   6.1238846156849311E-002
           6   7.0889666900046056E-002
           7   8.0215410922429842E-002
           8   8.9123433363180515E-002
           9   9.7601669576823064E-002
          10  0.10557778444579569     
          11  0.11303207147334153     
          12  0.11990587916636029     
          13  0.12617821668750021     
          14  0.13180163152325686     
          15  0.13675740116177512     
          16  0.14100832351214942     
          17  0.14454015601580675     
          18  0.14732559081147614     
          19  0.14935629622260663     
          20  0.15061469285399817     
          21  0.15109925831141532     
          22  0.15080197817453997     
          23  0.14972863195858807     
          24  0.14788051890263015     
          25  0.14527088360446011     
          26  0.14190996046651466     
          27  0.13781834756315495     
          28  0.13301469799118504     
          29  0.12752662193446787     
          30  0.12138054260386209     
          31  0.11461055121354802     
          32  0.10725007565456880     
          33   9.9339003854251762E-002
          34   9.0916905902896639E-002
          35   8.2028661767637651E-002
          36   7.2719045211612238E-002
          37   6.3037032038674778E-002
          38   5.3031605068219495E-002
          39   4.2754872589281234E-002
          40   3.2258993376051488E-002
