           0  -4.9500000000000002        6.0933318606428986E-006
           1  -4.9000000000000004        1.3514907570783672E-005
           2  -4.8499999999999996        2.1261922623351320E-005
           3  -4.7999999999999998        2.9902079490812586E-005
           4  -4.7500000000000000        3.9602134658522517E-005
           5  -4.7000000000000002        5.0770729625474564E-005
           6  -4.6500000000000004        6.3717423103474362E-005
           7  -4.5999999999999996        7.8888603884372203E-005
           8  -4.5499999999999998        9.6717156074723203E-005
           9  -4.5000000000000000        1.1775209199289429E-004
          10  -4.4500000000000002        1.4257668439716039E-004
          11  -4.4000000000000004        1.7189440139868701E-004
          12  -4.3499999999999996        2.0648071868404138E-004
          13  -4.2999999999999998        2.4724746810812618E-004
          14  -4.2500000000000000        2.9521447588329243E-004
          15  -4.2000000000000002        3.5156223287548363E-004
          16  -4.1500000000000004        4.1761666131954388E-004
          17  -4.0999999999999996        4.9489513682313667E-004
          18  -4.0499999999999998        5.8510059585871650E-004
          19  -4.0000000000000000        6.9016355189400027E-004
          20  -3.9500000000000002        8.1224300458339262E-004
          21  -3.8999999999999999        9.5376568562133680E-004
          22  -3.8499999999999996        1.1174317014866588E-003
          23  -3.7999999999999998        1.3062512497001228E-003
          24  -3.7500000000000000        1.5235529749990167E-003
          25  -3.7000000000000002        1.7730175740057362E-003
          26  -3.6499999999999999        2.0586866362772255E-003
          27  -3.5999999999999996        2.3849918025482188E-003
          28  -3.5499999999999998        2.7567614934990449E-003
          29  -3.5000000000000000        3.1792435702858880E-003
          30  -3.4500000000000002        3.6581068989620250E-003
          31  -3.3999999999999999        4.1994547911401959E-003
          32  -3.3499999999999996        4.8098178831012467E-003
          33  -3.2999999999999998        5.4961550496054256E-003
          34  -3.2500000000000000        6.2658336745826243E-003
          35  -3.2000000000000002        7.1266142978139817E-003
          36  -3.1499999999999999        8.0866141112605847E-003
          37  -3.0999999999999996        9.1542714013200903E-003
          38  -3.0499999999999998        1.0338288123915454E-002
          39  -3.0000000000000000        1.1647570341817064E-002
          40  -2.9499999999999997        1.3091146119122970E-002
          41  -2.8999999999999999        1.4678078723543911E-002
          42  -2.8500000000000001        1.6417356938447022E-002
          43  -2.7999999999999998        1.8317778893767098E-002
          44  -2.7500000000000000        2.0387813301943274E-002
          45  -2.6999999999999997        2.2635453461255818E-002
          46  -2.6499999999999999        2.5068049927387343E-002
          47  -2.5999999999999996        2.7692136518695697E-002
          48  -2.5499999999999998        3.0513237528743624E-002
          49  -2.5000000000000000        3.3535670411332409E-002
          50  -2.4499999999999997        3.6762333742385883E-002
          51  -2.3999999999999999        4.0194494552520707E-002
          52  -2.3499999999999996        4.3831566695877011E-002
          53  -2.2999999999999998        4.7670894321335824E-002
          54  -2.2500000000000000        5.1707533848036627E-002
          55  -2.1999999999999997        5.5934048524234718E-002
          56  -2.1499999999999999        6.0340310504270460E-002
          57  -2.0999999999999996        6.4913324459119792E-002
          58  -2.0499999999999998        6.9637068888578846E-002
          59  -2.0000000000000000        7.4492368885449842E-002
          60  -1.9499999999999997        7.9456797351088293E-002
          61  -1.8999999999999999        8.4504617824876269E-002
          62  -1.8499999999999996        8.9606766259872572E-002
          63  -1.7999999999999998        9.4730883892452225E-002
          64  -1.7500000000000000        9.9841398298637016E-002
          65  -1.6999999999999997       0.10489966327208125     
          66  -1.6499999999999999       0.10986415376819468     
          67  -1.5999999999999996       0.11469072451574683     
          68  -1.5499999999999998       0.11933292710131788     
          69  -1.5000000000000000       0.12374239161108663     
          70  -1.4499999999999997       0.12786926568660278     
          71  -1.3999999999999999       0.13166271418762587     
          72  -1.3499999999999996       0.13507147001108935     
          73  -1.2999999999999998       0.13804443616921130     
          74  -1.2500000000000000       0.14053132722671943     
          75  -1.1999999999999997       0.14248334714932775     
          76  -1.1499999999999999       0.14385388934065926     
          77  -1.0999999999999996       0.14459925319000233     
          78  -1.0499999999999998       0.14467936100872864     
          79  -1.0000000000000000       0.14405846756449614     
          80 -0.95000000000000018       0.14270584491124114     
          81 -0.89999999999999947       0.14059643350364570     
          82 -0.84999999999999964       0.13771144209048330     
          83 -0.79999999999999982       0.13403888726723179     
          84 -0.75000000000000000       0.12957405613600784     
          85 -0.70000000000000018       0.12431988408394797     
          86 -0.64999999999999947       0.11828723331085930     
          87 -0.59999999999999964       0.11149506649241642     
          88 -0.54999999999999982       0.10397050456158369     
          89 -0.50000000000000000        9.5748766481664277E-002
          90 -0.45000000000000018        8.6872984315388951E-002
          91 -0.39999999999999947        7.7393895792474438E-002
          92 -0.34999999999999964        6.7369412640811643E-002
          93 -0.29999999999999982        5.6864071666035680E-002
          94 -0.25000000000000000        4.5948372011227624E-002
          95 -0.19999999999999929        3.4698010345771836E-002
          96 -0.14999999999999947        2.3193022295125983E-002
          97  -9.9999999999999645E-002   1.1516846104326611E-002
          98  -4.9999999999999822E-002  -2.4467905456560782E-004
          99   0.0000000000000000       -1.2004360890774519E-002
         100   5.0000000000000711E-002  -2.3674732628792747E-002
         101  0.10000000000000053       -3.5169141364475263E-002
         102  0.15000000000000036       -4.6402829515120897E-002
         103  0.20000000000000018       -5.7293988029997182E-002
         104  0.25000000000000000       -6.7764765100584712E-002
         105  0.30000000000000071       -7.7742210514863797E-002
         106  0.35000000000000053       -8.7159141446659386E-002
         107  0.40000000000000036       -9.5954912895573050E-002
         108  0.45000000000000018      -0.10407608209686982     
         109  0.50000000000000000      -0.11147695448829373     
         110  0.55000000000000071      -0.11812000518633521     
         111  0.60000000000000053      -0.12397616879348762     
         112  0.65000000000000036      -0.12902499673549531     
         113  0.70000000000000018      -0.13325468051879469     
