           0  -5.0000000000000000       -16755311.638646146     
           0   5.0000000000000000       -16755311.638646146     

           1  -5.0000000000000000       -16753668.273876878     
           1   5.0000000000000000       -16753668.273876878     

           2  -5.0000000000000000       -16752038.564290551     
           2   5.0000000000000000       -16752038.564290551     

           3  -5.0000000000000000       -16750421.367716024     
           3   5.0000000000000000       -16750421.367716024     

           4  -5.0000000000000000       -16748815.711832130     
           4   5.0000000000000000       -16748815.711832130     

           5  -5.0000000000000000       -16747220.114503397     
           5   5.0000000000000000       -16747220.114503397     

           6  -5.0000000000000000       -16745630.139003063     
           6   5.0000000000000000       -16745630.139003063     

           7  -5.0000000000000000       -16744033.508702917     
           7   5.0000000000000000       -16744033.508702917     

           8  -5.0000000000000000       -16742407.388783829     
           8   5.0000000000000000       -16742407.388783829     

           9  -5.0000000000000000       -16740724.598552903     
           9   5.0000000000000000       -16740724.598552903     

