           0  -93.260867936491721     
           1  -93.257322998427412     
           2  -93.253487908771334     
           3  -93.249795795850133     
           4  -93.247346854090367     
           5  -93.246001987014481     
           6  -93.243509118668001     
           7  -93.239271096281783     
           8  -93.237945798792239     
           9  -93.237899006118184     
          10  -93.237432012306144     
          11  -93.236372426549323     
          12  -93.236071225542290     
          13  -93.235709902927098     
          14  -93.232546771000571     
          15  -93.231917835935846     
          16  -93.231734022952580     
          17  -93.231004075599159     
          18  -93.229319317935435     
          19  -93.227795997751358     
