           0 -0.98999999999999999       -1.3689835227840013E-008
           1 -0.97999999999999998       -3.1117720377447144E-008
           2 -0.96999999999999997       -5.1009091222436466E-008
           3 -0.95999999999999996       -7.5761527235823732E-008
           4 -0.94999999999999996       -1.0718748521742031E-007
           5 -0.93999999999999995       -1.4807627217879853E-007
           6 -0.92999999999999994       -2.0160614160418703E-007
           7 -0.92000000000000004       -2.7207065652885918E-007
           8 -0.91000000000000003       -3.6480076264068746E-007
           9 -0.90000000000000002       -4.8677072458942444E-007
          10 -0.89000000000000001       -6.4681641058706765E-007
          11 -0.88000000000000000       -8.5632543559546194E-007
          12 -0.87000000000000000       -1.1297529828283017E-006
          13 -0.85999999999999999       -1.4855375497511471E-006
          14 -0.84999999999999998       -1.9469929873375789E-006
          15 -0.83999999999999997       -2.5436003684155240E-006
          16 -0.82999999999999996       -3.3124120929918210E-006
          17 -0.82000000000000006       -4.2999063927962131E-006
          18 -0.81000000000000005       -5.5640980659520319E-006
          19 -0.80000000000000004       -7.1771946129235861E-006
          20 -0.79000000000000004       -9.2286739012943722E-006
          21 -0.78000000000000003       -1.1829045546798456E-005
          22 -0.77000000000000002       -1.5114228534200781E-005
          23 -0.76000000000000001       -1.9250793744624478E-005
          24 -0.75000000000000000       -2.4442050352551922E-005
          25 -0.73999999999999999       -3.0935218379851333E-005
          26 -0.72999999999999998       -3.9029703489557408E-005
          27 -0.71999999999999997       -4.9086711217363219E-005
          28 -0.70999999999999996       -6.1540242629970474E-005
          29 -0.69999999999999996       -7.6909698560911609E-005
          30 -0.68999999999999995       -9.5814145086990952E-005
          31 -0.67999999999999994       -1.1898844530862338E-004
          32 -0.66999999999999993       -1.4730129980517344E-004
          33 -0.65999999999999992       -1.8177535877348931E-004
          34 -0.64999999999999991       -2.2360941001314531E-004
          35 -0.64000000000000001       -2.7420273547814266E-004
          36 -0.63000000000000000       -3.3518156715361947E-004
          37 -0.62000000000000000       -4.0842762871019485E-004
          38 -0.60999999999999999       -4.9610857879248561E-004
          39 -0.59999999999999998       -6.0071019440845479E-004
          40 -0.58999999999999997       -7.2506995026791552E-004
          41 -0.58000000000000007       -8.7241164094749865E-004
          42 -0.57000000000000006       -1.0463804978128248E-003
          43 -0.56000000000000005       -1.2510782165088522E-003
          44 -0.55000000000000004       -1.4910971073687415E-003
          45 -0.54000000000000004       -1.7715525262854684E-003
          46 -0.53000000000000003       -2.0981125404102643E-003
          47 -0.52000000000000002       -2.4770237229099026E-003
          48 -0.51000000000000001       -2.9151317823094512E-003
          49 -0.50000000000000000       -3.4198956849654525E-003
          50 -0.48999999999999999       -3.9993937743821074E-003
          51 -0.47999999999999998       -4.6623203801538166E-003
          52 -0.46999999999999997       -5.4179713117421119E-003
          53 -0.45999999999999996       -6.2762166830370534E-003
          54 -0.44999999999999996       -7.2474594982650138E-003
          55 -0.43999999999999995       -8.3425785676331295E-003
          56 -0.42999999999999994       -9.5728544108457814E-003
          57 -0.42000000000000004       -1.0949877052668750E-002
          58 -0.41000000000000003       -1.2485434826065983E-002
          59 -0.40000000000000002       -1.4191383664760178E-002
          60 -0.39000000000000001       -1.6079496705065133E-002
          61 -0.38000000000000000       -1.8161294501603944E-002
          62 -0.37000000000000000       -2.0447856615183568E-002
          63 -0.35999999999999999       -2.2949615914452937E-002
          64 -0.34999999999999998       -2.5676137471932505E-002
          65 -0.33999999999999997       -2.8635884576830778E-002
          66 -0.32999999999999996       -3.1835974960600193E-002
          67 -0.31999999999999995       -3.5281930971568391E-002
          68 -0.30999999999999994       -3.8977427974123957E-002
          69 -0.29999999999999993       -4.2924045811103657E-002
          70 -0.29000000000000004       -4.7121028591409875E-002
          71 -0.28000000000000003       -5.1565058466832445E-002
          72 -0.27000000000000002       -5.6250049285161835E-002
          73 -0.26000000000000001       -6.1166966166128621E-002
          74 -0.25000000000000000       -6.6303676994032459E-002
